ID,Name,Latitude,Longitude,Photo_Name,Photo_Path,State,County,NBI_Structure_Number,Year_Built_Text,Year_Rehabilitated_Text,Year_Built,Year_Demolished,Type,Subtype,Recognition,Length_Main_Span_Total,Builder_Contractor,Year_Photographed,Notes,,
3033,St. Mary's Covered Bridge,40.205833,-77.878019,PAHU_StMarysCoveredBrShadeCr.jpg,pa/huntingdon/,Pennsylvania,Huntingdon,317206035830080,1896,1954 / 1974,1896,,Thru Truss,Wooden Howe thru truss supported by load-bearing stringers,Listed on the National Register of Historic Places,62,,2010,"The St. Mary's Covered Bridge is the last remaining covered bridge in Huntingdon County. Built in 1896, three of the county's all-metal truss bridges are older. Note that with the Howe Truss design, the compression members are wooden and the tension members are metal. This is typical of transitional structures from all wood to all metal construction. The bridge was built on an old alignment of US 522.",,
3307,St. Petersburg Center Bridge,40.28905,-80.103475,PAWA_ThompsonvilleParkingLotBrushRun.jpg,pa/washington/,Pennsylvania,Washington,,Unknown,,,,Beam,Stringer,,,,2007,"St Petersburg Center is a small commercial area consisting of two buildings along Brush Run. One building, which spans Brush Run, houses the acclaimed Pittsburgh Youth Ballet Company & School. A bridge connects the parking lots on either side of Brush Run. It is a steel stringer in poor condition, with some components of the fascia stringers rusted through.",,
1825,Star City Bridge,39.657951,-79.992689,WVMO_OldStarCity.jpg,wv/monongalia/,West Virginia,Monongalia,,1950,,1950,2002,Thru Truss,Parker riveted,,412 / 1013 est.,,1997,"The former Star City Bridge, known locally as the Blue Bridge, was built in 1950 and replaced in stages in 2002 with a wider girder bridge. It was one of two thru truss bridges over the Monongahela River in West Virginia in 2002. Both have since been demolished. The bridge was once a familiar landmark on the route from I-79 South to West Virginia University.",,
2161,Star Island Causeway,25.7735,-80.15125,FLMD_BridgeRdStarIsland.jpg,fl/miami-dade/,Florida,Miami-Dade,876731,1993,,1993,,Beam,Concrete Continuous Slab,,35/639,,2007,,,
739,State Line Road Bridge,40.875444,-80.519046,OHCO_StateLineRdLBeaverCr.jpg,oh/columbiana/,Pennsylvania,"Columbiana, Lawrence",1537911,1914,1970,1914,,Pony Truss,"Pratt pin-connected, half-hip",,50,Central Construction Company,2006,"The State Line Road Bridge is the last pin-connected truss bridge in Erie County. The bridge is on the border of Ohio, so it is possible for the driver to be in Pennsylvania and the passenger to be in Ohio when crossing the bridge. It is owned by Pennsylvania. In 1996 the bridge was replaced. Instead of demolishing the trusses, they were placed on the beams of the new bridge to serve as railings.",,
595,State Line Road Bridge,41.889164,-80.51936,PAER_StateLineRdAshtabulaCr.jpg,pa/erie/,Utah,"Erie, Ashtabula",257203030040360,1910,1996,1910,,Pony Truss,Pratt half-hip pin-connected placed on load-bearing steel stringers,,27,,2008,"The State Line Road Bridge is the last pin-connected truss bridge in Erie County. The bridge is on the border of Ohio, so it is possible for the driver to be in Pennsylvania and the passenger to be in Ohio when crossing the bridge. It is owned by Pennsylvania. In 1996 the bridge was replaced. Instead of demolishing the trusses, they were placed on the beams of the new bridge to serve as railings.",,
2583,State Route 3013 Bridge,40.924668,-79.051373,PAJE_SR3013MahoningCr.jpg,pa/jefferson/,Pennsylvania,Jefferson,333013003000000,ca. 1935,1960,1935,,Pony Truss,Parker riveted,Only remaining Parker truss bridge in Jefferson County,119 / 244,Pennsylvania Department of Highways,2008,The State Route 3013 Bridge is an example of a state-standard Parker pony truss. It is the last remaining Parker truss bridge in Jefferson County.,,
3536,State Street Bridge,40.304291,-79.8818,PAAM_PA837StateStPetersCrk.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,020837011023060,1935,,1935,,Arch,Closed spandrel concrete arch,,50,Allegheny County,2008,The bridge is near the United States Steel Clairton Coke Works. It retains its original state standard concrete balustrades.,,
3019,State Street Bridge,41.232876,-80.50873,PAME_StateStBrShenangoR.jpg,pa/mercer/,Pennsylvania,Mercer,430718012007740,1916,1980,1916,2006,Beam,Thru girder and floorbeam system,,90 / 184,"Mercer County, Canton Bridge Company",2003,"The bridge was one of only two thru girders over the Shenango River. It was the main bridge in downtown Sharon. According to the PAHBI, ''The 1916, 2 span, 184'-long, built up thru girder bridge is supported on concrete abutments and cylindrical concrete piers. The deck, cantilevered sidewalks, railings, and 33 stringers were replaced in 1980.''",,
3308,"Steubenville Pike Raccoon Creek Bridge, Old Alignment",40.427806,-80.368464,PAWA_OldRt22RaccoonCr.jpg,pa/washington/,Pennsylvania,Washington,,1928?,,1928,,Arch,Closed spandrel segmental concrete arch,,,,2007,"According to pahighways.com, in 1928 the William Penn Highway (US 22) was under construction from West Virginia to Potato Garden Road. An unpaved road previously existed at that location. It is likely that this concrete arch bridge was built as part of this construction project. The bridge is an example of a segmental concrete arch. While most concrete arch bridges at that time were designed by Chaney & Armstrong (later Chaney Engineering Company), the bridge stylistically does not look like any of their works. Nor does the bridge look like a state-standard concrete arch. In 1970, US 22 was straightened and widened and the bridge bypassed. The old bridge is one of the few bypassed bridges still standing next to its replacement in Pennsylvania.",,
3537,Stewart Road Bridge,40.28942,-80.00837,PAAM_SR3011StewartRdPineyFork.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,023011001002950,1904,,1904,,Arch,Elliptical stone arch,,26,"Allegheny County, Charles Davis",2008,"This is a later example of an Allegheny County stone arch bridge built under Charles Davis. After over100 years, the superstructure is still rated satisfactory (6 out of 9).",,
1645,Stockyards Viaduct (Northeast 28th Street Overpass),32.795139,-97.343566,TXTA_TX183NE28thStOverUnionPacific.jpg,tx/tarrant/,Texas,Tarrant,022200009401024,1935,,1935,,Beam,Steel multi-beam,Eligible for the National Register of Historic Places,,"George G. Wickline, Texas Highway Department; Earl Yates & Son, Contractors, Fort Worth, Texas",2009,"According to the Historic American Engineering Record, ''An example of Fort Worth's exceptional network of railroad grade separation structures, the Stockyards Viaduct serves as a good example of a cooperative effort by the Texas Highway Department and the U.S Bureau of Public Roads to eliminate dangerous grade crossings in Texas during the Great Depression.''",,
3180,Stoughton Road Bridge,41.027559,-80.154587,PALA_StoughtonRd.jpg,pa/lawrence/,Pennsylvania,Lawrence,377210048570170,1885,1992,1885,2008,Thru Truss,Pratt pin-connected,,124,Morse Bridge Company,2006,"According to the PAHBI, ''The one span, 132'-long, pin-connected Pratt thru truss bridge is supported on stone abutments with wingwalls. It is dated to ca. 1890. The floorbeams are above the eye bar lower chords and are framed into the lower portion of the verticals that are toe-out channels with laced webs.... There are many alterations including replacement of an inclined end post, and welded cover plates on the upper chords. The bridge is not as complete as the other example in the county. Because of the alterations, the bridge is not historically or technologically significant.'' According to Nathan Holth of www.historicbridges.org, the bridge is attributable to the Morse Bridge Company due to the distinctive portal knee bracing, lack of sway bracing, and circular-shaped nuts used in the pin connections.",,
995,Stoystown Road Beaverdam Creek Bridge,40.092855,-78.955908,PASO_PA281BeaverdamCr.jpg,pa/somerset/,Pennsylvania,Somerset,550281065014840,1928,,1928,2008,Beam,Concrete tee beam,,32 / 68,Pennsylvania Department of Highways,2008,The Stoystown Road Beaverdam Creek Bridge was an example of a state-standard concrete tee beam. The bridge was demolished a few weeks after the photograph was taken.,,
1717,Stoystown Road Overpass,40.098575,-78.952045,PASO_PA281OverUS30Stoystown.jpg,pa/somerset/,Pennsylvania,Somerset,550281065038750,1938,,1938,,Frame,Concrete arched rigid frame,,50,"Pennsylvania Department of Highways, Roberts Paving Company",2008,"According to the PAHBI, ''The 54'-long and 37' wide, reinforced concrete, rigid frame bridge built in 1938 has flared wingwalls and is finished with Moderne-style balustrades. The earliest extant examples of rigid frame bridge in Pennsylvania date to the late 1920s, and the technology was used for many of the 1937-1950 Pennsylvania Turnpike overpass bridges. This example is not early or technologically innovative. It crosses the former Lincoln Highway, but it was built well after the route was part of the state system of highway. The bridge is not historically or technologically significant, and it is not located in a potential historic district. Its detailing reflects period aesthetics and the moldable qualities of concrete.''",,
3309,Stroud Bridge,40.44226,-80.411156,PAWA_StroudBrBrushRun.jpg,pa/washington/,Pennsylvania,Washington,627212085940040,1904,,1904,,Pony Truss,"Pratt riveted, full slope",,47,,2007,"The 1904 Stroud Bridge is an early riveted Pratt truss bridge. The structure is unusual because all members are back to back angles riveted together; there is no V-lacing. This configuration is rarely seen as a small stream crossing. In this area, most truss bridges comprised of angles were built by the railroads as vehicular overpasses.",,
2645,Sugarcreek Bridge,41.418723,-79.875627,PAVE_SugarcreekDrSugarCr.jpg,pa/venango/,Pennsylvania,Venango,604010010009340,1920,,1920,,Thru Truss,Pratt riveted,,123,Groton Bridge Company,2008,"According to the PAHBI, ''The 1920, riveted, single span, 126'-long, Pratt thru truss bridge is supported on ashlar abutments with flared wingwalls. The trusses are composed from built up members.''",,
3538,Sutersville Bridge,40.24115,-79.805083,PAAM_Sutersville.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,027105231529910,1986,,1986,,Beam,"Continuous deck girder, five parallel girders",,163 / 606,"Allegheny County, John F. Graham, Jr., SAI Consulting Engineers, Casey Company Contractor",1998,"The current Sutersville Bridge replaced a deteriorated, weight-restricted steel pin-connected truss. The old bridge was upstream of the current bridge. The bridge is an example of a steel stringer. Rather than use hammerhead piers, the new piers are curved for aesthetics.",,
2732,Sutton Road Bridge,41.668404,-79.598109,PAWR_T311CaldwellCr.jpg,pa/warren/,Pennsylvania,Warren,617219031140020,1925,,1925,,Pony Truss,Warren riveted,,60,,2007,"The Sutton Road Bridge is a riveted Warren pony truss, similar to the nearby Flat Road Bridge. The bridge's deck has been removed.",,
3310,Swart Bridge,40.02409,-80.205388,PAWA_US19AmityRidgeRdTenmileCr.jpg,pa/washington/,Pennsylvania,Washington,620019004000000,1925,,1925,,Arch,Closed spandrel concrete semicircular arch,,64,"Chaney & Armstrong Company (County Engineers), Dickey & Saxon (Contractors)",2008,"The 1925 Swart Bridge over Tenmile Creek is one of the most decorative concrete arch bridges in Washington County. As you can see in the photograph, the concrete arch, abutments, and parapets have incised panels, and the parapets have articulated posts.",,
3676,Swarts Hill Road Bridge,39.956275,-80.25443,PAGR_TR617BatesFkSwartz.jpg,pa/greene/,Pennsylvania,Greene,307214061720720,1893,1995,1893,2008,Pony Truss,Warren riveted,,52,,2008,"The Swarts Hill Road Bridge was one of two similar Warren riveted pony truss bridges in Greene County. It was demolished in 2008. The photograph shows the bridge during demolition, with one set of trusses on the ground and the other set still in place. The other bridge, the Hillside Lane Bridge, is still standing (as of 2009). Built in 1893, the Swarts Hill Road Bridge was one of the oldest riveted truss bridges in the region. It was also an early example of a Warren truss, which was not a common pin-connected design (pin-connected truss bridges pre-dated riveted gusset plate truss bridges). The light trusses were composed of angles connected by bolts. In 1995 the bridge was rehabilitated, when a helper bent was installed to support the middle floorbeam. The other floorbeams were replaced with welded connections.",,
3539,Swinburne Bridge,40.42667,-79.9505,PAAP_Swinburne.jpg,pa/allegheny/pittsburgh/,Pennsylvania,Allegheny,027301000031100,1915,1989,1915,,Beam,"Thru girder and floorbeam system, deck girder on trussed bents",,75 / 599,City of Pittsburgh Department of Public Works,2006,"The bridge was reconstructed in 1915 from a previous bridge on site. The bridge crosses the Four Mile Run valley. The run has been completely covered up. The bridge is unusual due to the combination of thru girder and deck girder spans. Though called the Swinburne Bridge, Frazier Street actually crosses the bridge. The north end of the bridge used to be the intersection of Frazier Street and Swinburne Street. The construction of the Parkway East in the 1950's wiped out Frazier Street from the bridge to its continuation on the hill above. The Parkway also destroyed Swinburne Street's connection to the valley below. Therefore, the bridge is now just a part of Swinburne Street.",,
2324,Swinging Bridge,40.016786,-78.353977,PABE_SwingingBrLnRBJuniataR.jpg,pa/bedford/,Pennsylvania,Bedford,,ca. 1965,,1965,,Suspension,"Swinging, cable",,141 / 218 (est.),,2007,"The Swinging Bridge near Everett is an unusual non-standardized suspension bridge. It is considered a swinging bridge, since its deck is not stiffened by girders or trusses. The bridge has a homemade appearance. The towers are built from wooden poles. Some of the suspender cables are chains. The bridge has bolted and welded connections, suggesting that it is newer than about 1960 when riveted connections were phased out. Since the bridge is privately-owned, it does not have to meet safety standards or have regular inspections.",,
1747,Taylor Road Overpass,40.041546,-78.011861,PAFU_TR432TaylorRdOverPaTpk.jpg,pa/fulton/,Pennsylvania,Fulton,297076990176350,1939,,1939,,Beam,Thru girder and floorbeam system,,83,Pennsylvania Turnpike Commission,2010,"In 1940, the first stretch of the Pennsylvania Turnpike opened between Irwin and Somerset. The original mainline overpasses consisted of arched concrete rigid frames, steel thru girders, and concrete tee beams. The remaining tee beams were replaced in the 1990's. Beginning in the late 1990's and continuing through at least 2020, the entire original turnpike is being reconstructed and widened. Almost all original overpasses are being replaced as part of the project, including the Taylor Road Overpass.",,
2844,Tenth Street Bridge,40.670239,-78.237387,PABL_TenthStBaldEagleCrTyrone.jpg,pa/blair/,Pennsylvania,Blair,071012001002530,1933,2007,1933,,Beam,Thru girder and floorbeam system,Eligible for the National Register of Historic Places,67,Pennsylvania Department of Highways,2010,"According to the PAHBI, ''The 1932, single-span, 70'-long, steel, built-up riveted thru girder bridge, built in 1932, is supported by concrete abutments with wingwalls. The bridge has a concrete deck and a steel lattice railings. Girder bridges were introduced by the railroad industry in the 1850s, and they have been used on vehicular roadways in Pennsylvania since the late 19th century. The bridge is not technologically significant, but it contributes to the Tyrone Historic District.''",,
3631,Tenth Street Bridge,40.74492,-80.315925,PABC_TenthStBeaverR.jpg,pa/beaver/,Pennsylvania,Beaver,,1891,1926,1891,2000,Deck Truss,"Baltimore, Pratt pony approach",Eligible for the National Register of Historic Places,150 / 1190,Penn Bridge Company?,1998,"The Tenth Street Bridge was a Baltimore deck truss bridge, located just south of the Beaver Falls Lower Dam. It was built for the Riverview Trolley Company and was converted to a vehicular bridge in 1926. This National Register eligible bridge was closed in 1978 and demolished around 2000. There are no similar bridges anywhere in the region. Since the bridge was located next to the Penn Bridge Company, could it have been built by that company?",,
2683,Tenth Street Bridge (Sunbury),40.85238,-76.789021,PANO_S10thStShamokinCr.jpg,pa/northumberland/,Pennsylvania,Northumberland,497302001001720,1916,,1916,,Thru Truss,Parker riveted,Eligible for the National Register of Historic Places,176,"State of Pennsylvania Board of Public Grounds and Buildings, G. A. Flink (Engineer), M. H. Stebbins (Contractor)",2010,"According to the PAHBI, ''The one span, 181' long, riveted, camelback thru truss bridge fabricated in 1917 is supported on stone abutments. The trusses are traditionally composed, and there are minor repairs/in kind replacement of deteriorated parts of members, but the bridge is not altered. It is located on the boundary of the PHMC identified Susquehanna Mills HD that is composed of brick textile mills and frame houses. 10th Street and Shamokin Creek are boundaries, and the bridge is included in the district. It is a contributing resource based on its date of construction and integrity. 10th Street is a major crossing into the district. The bridge contributes to the historic character of the district.''",,
3311,The Bailey Covered Bridge,40.020598,-80.19555,PAWA_BaileyCBTenmileCr.jpg,pa/washington/,Pennsylvania,Washington,627201068640480,2001,,2001,,Beam,Simulated Burr arch truss supported by steel stringers,"Listed on the National Register of Historic Places, 1979",35 / 71,Bailey brothers,2008,"The Bailey Covered Bridge is the only Burr arch truss covered bridge in Washington County. The bridge was originally built in 1887, according to the National Bridge Inventory. In 1994 it burned down. The National Bridge Inventory lists 2001 as the reconstruction date. The new bridge is a steel stringer with a simulated, non-load bearing truss. It is not a historical reconstruction. Only the wooden arches were salvaged from the old bridge.",,
3540,Thirtieth Street Bridge,40.463968,-79.979174,PAAP_ThirtiethStAlleghenyR.jpg,pa/allegheny/pittsburgh/,Pennsylvania,Allegheny,027301000030410,1986,,1986,,Beam,Deck girder,,177 / 282,Parsons Brinckerhoff,2001,The bridge was designed with a large center span to avoid river piers. The City of Pittsburgh does not own any bridge as such. It was built as part of the Herr's Island redevelopment and renewal. It replaced a Parker truss from 1939.,,
3541,Thirty-First Street Bridge,40.463013,-79.975943,PAAP_31stBrAlleghenyR.jpg,pa/allegheny/pittsburgh/,Pennsylvania,Allegheny,022122001000250,1928,1976 / 2007,1928,,Arch,"Deck arch (3-hinged main span, 2-hinged side spans); deck girder, cantilever girder, and thru girder approach spans",,380 / 2681,"Allegheny County, Vernon Covell, Fort Pitt Bridge Works",2008,"The bridge is similar to the Washington Crossing Bridge (the next bridge upstream). While the bridge also incorporates architectural features such as stone pylons on concrete towers at the arch piers, the structural members themselves were designed without decoration. For example, the arches only have two ribs, and simple vertical members rise from the arches to support the bridge. The bridge is also different from the Washington Crossing Bridge since only the center arch is three-hinged (the others are two-hinged). The bridge has a longer overall length, since it crosses Herr's Island (redesignated Washington's Landing). A thru girder spans the railroad at the north end of the bridge, and a cantilevered (suspended) girder spans the back channel. The bridge used to be green (as seen in pghbridges.com) until it was repainted blue in the extensive rehabilitation/restoration in 2006-2007. The rehabilitation was done very well, since the original railings were retained, period light fixtures were installed and an open guardrail was added separating the travel lanes from the sidewalk (instead of concrete barrier). The back channel spans must be replaced to accommodate a new PA 28 grade separated interchange.",,
1864,Thirty-Second Street Overpass,30.289199,-97.723247,TXTR_32ndStOverI35US290.jpg,tx/travis/,Texas,Travis,142270001513071,1952,,1952,,Frame,Concrete arched rigid frame,,83,,2008,"In 1955, US 290 (now I-35) was upgraded to a freeway though Austin, with two lanes in each direction. The road was only about 80 feet wide, including shoulders. Several rigid frame bridges were built over the freeway, including this one on 32nd Street. I-35 soon became congested, and this section of road was widened in 1972. Since there was insufficient room to widen the road along the shoulders, northbound and southbound express lanes were built over the highway. As a result, this stretch of I-35 is an unusual three-level highway in which express lanes, frontage roads, and local lanes are all on different levels.",,
2110,Thomas Bridge,39.152777,-79.496094,WVTU_ThomasBrUS219NFkBlackwaterR.jpg,wv/tucker/,West Virginia,Tucker,47A060,1980,,1980,,Beam,Deck girder,,106 / 365,,2002,"This unremarkable girder bridge is the largest bridge over the eight-mile long North Fork of the Blackwater River. It spans the Thomas Park Lake, which is a reservoir constructed as a water supply reservoir for the City of Thomas. Note the reservoir is at an elevation of 3,080 feet. The North Fork Blackwater River, the Youghiogheny River, and the North Branch Potomac River all start in the same area around the southwest point of the West Virginia Maryland border.",,
421,Thomas Covered Bridge,40.664087,-79.23685,PAIN_ThomasCBJamisonRdCrookedCr.jpg,pa/indiana/,Pennsylvania,Indiana,327201041500270,1879,1997,1879,,Thru Truss,Town lattice wooden covered truss supported by load-bearing steel beams,Listed on the National Register of Historic Places,77 (originally 85),"Amos Thomas (Contractor), Morton Fleming (Superintendant)",2008,"According to Indiana County Parks Covered Bridge website, ''In June 1877 a county bridge over Crooked Creek near the property of John and Amos Thomas was approved for construction with the County to be responsible for two-thirds of the cost and John Thomas responsible for the remaining one-third of the bridge cost. The bridge was not erected until 1879 when a notice was published for a ''covered lattice bridge on the ''Kittanning and Indiana Road''. Amos Thomas was the contractor and Morton Fleming the superintendant of the bridge which was constructed at a cost of $545. Abutment stones and lumber were secured from the nearby area and the bridge was completed in November of 1879. The bridge was once known as Thomas Ford Bridge; prior to the construction of the bridge there was a fording (stream crossing) in this location. When the railroad was constructed in this area in the early 1900's the bridge was known as Thomas Station Bridge. The original Thomas Bridge was reported to be the only Town lattice truss bridge in the United States constructed with a single supporting chord, rather than the normal two chords. The Thomas Bridge was completely reconstructed in 1998 at a cost of slightly more than $1,000,000. The current bridge has a 20-ton weight limit. The Thomas Bridge crosses over Crooked Creek in Armstrong Township, near Yarnick's Farm Market.'' When the bridge was reconstructed, load-bearing steel beams were added. The bridge no longer functions as a truss bridge.",,
3181,Thomas J. Fee Bridge (Northbound),40.984134,-80.39443,PALA_I376MahoningR.jpg,pa/lawrence/,Pennsylvania,Lawrence,377060990044250,1991,,1991,,Beam,Weathering continuous steel girder,Outstanding New Bridge of 1991 by the Association for Bridge Construction and Design,258 / 1710,"Pennsylvania Turnpike Commission, URS Consultants (Engineer), National Engineering and Contracting Company (General Contractor), High Steel Structures (Steel Fabricator), Middle States Steel Construction Company (Steel Erection), Bethlehem Steel Corporati",1998,"The Thomas J. Fee Bridges were the only Turnpike river bridges built in the last four decades of the 20th century. The bridges opened on November 1, 1991, at a cost of $16.5 million. As with most large Pennsylvania Turnpike extension bridges, they are built from high-strength weathering steel. Thomas J. Fee was a Pennsylvania State Representative and a Lawrence County Commissioner.",,
3181,Thomas J. Fee Bridge (Southbound),40.984134,-80.39443,PALA_I376MahoningR.jpg,pa/lawrence/,Pennsylvania,Lawrence,377060990044260,1991,,1991,,Beam,Weathering continuous steel girder,Outstanding New Bridge of 1991 by the Association for Bridge Construction and Design,258 / 1710,"Pennsylvania Turnpike Commission, URS Consultants (Engineer), National Engineering and Contracting Company (General Contractor), High Steel Structures (Steel Fabricator), Middle States Steel Construction Company (Steel Erection), Bethlehem Steel Corporati",1998,"The Thomas J. Fee Bridges were the only Turnpike river bridges built in the last four decades of the 20th century. The bridges opened on November 1, 1991, at a cost of $16.5 million. As with most large Pennsylvania Turnpike extension bridges, they are built from high-strength weathering steel. Thomas J. Fee was a Pennsylvania State Representative and a Lawrence County Commissioner.",,
2697,Thomas J. McCall Bridge,40.827571,-75.70332,PACB_ThomasMcCallBrLehighR.jpg,pa/carbon/,Pennsylvania,Carbon,130209030000000,1938,1981,1938,,Deck Truss,Pratt riveted,,163 / 1539,Pennsylvania Department of Highways,2010,"According to the PAHBI, ''The bridge carries two lanes and one shoulder of a highway and one sidewalk over the Lehigh River, CNJ RR, LC & N RR, Lehigh Valley RR, the canal, Railway St., Whiate St., Allen St., and Franklin St. in an urban area. The river is at the western end of the viaduct, which crosses the borough of Weissport. The structure is the dominant feature in the town. When originally placed in 1938, the 1,539'-long deck truss bridge with girder and stringer approach spans was 34' wide and finished with standard concrete balustrades. It was a major grade crossing elimination project. In 1981, the historic appearance of the bridge was changed significantly when the balustrades were removed, the deck was widened to 42', and modern concrete barriers were installed. The trusses were also strengthened.''",,
2231,Thomas Malone Covered Bridge,40.727096,-80.612526,OHCO_Malone.jpg,oh/columbiana/,Ohio,Columbiana,,ca. 1870,1971,1870,,Thru Truss,Multiple kingpost (wooden covered),Recognized by an Ohio Historical Marker,42,,2006,"What is now the Thomas Malone Covered Bridge once crossed Middle Run on OH 154 between Lisbon and Elkton. Instead of being torn down, Elkrun Township converted it into a storage shed and moved it twice. In 1971 Thomas Malone, a covered bridge historian, saw the bridge being used as a shed along Pine Hollow Road. Though his efforts, the bridge was restored and moved to Beaver Creek State Park. It is one of a few covered bridges in Columbiana County.",,
1082,Thomas W. Koon Dam Bridge,39.763991,-78.664405,PABE_SR3009LakeKoonDam.jpg,pa/bedford/,Pennsylvania,Bedford,53009004000000,1932,,1932,,Arch,Closed spandrel segmental concrete arch,,87 / 726,"J. E. Greiner Company, Evitts Creek Water Company",2008,"According to the PAHBI, ''The 1932, 11 span, 726'-long, reinforced concrete deck arch bridge has a 4 span main span (4 @ 66'). The approach spans are enclosed in concrete retaining walls. The bridge was erected in association with the 1931-1932 development of Koon Lake Reservoir, created to supplement the 1912-1913 Lake Gordon reservoir.''",,
3542,Thompson Run Road Bridge,40.450205,-79.796137,PAAM_ThompsonRunRdOverBrThompsonRun.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,022065010023810,1941,,1941,,Arch,Closed spandrel elliptical concrete arch,,17,Allegheny County,2009,"The Thompson Run Road Bridge over Thompson Run is similar to the nearby one over Leak Run. Both are Allegheny County-designed concrete arches with the same arch design. This design was used from the 1910's to the 1940's. This bridge is very similar to the Leak Run Bridge, except the Leak Run Bridge has flat parapets. The parapets of the Thompson Run Bridge, have concrete capstones at the ends of the bridge, like most the Allegheny County-designed bridges. The Pennsylvania Historic Bridge Inventory lists a date of 1941 for the bridge. If so, it is 25 years newer than the similar Leak Run Bridge.",,
3543,Thompson Run Road Leak Run Bridge,40.443685,-79.796952,PAAM_ThompsonRunRdOverLeakRun.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,,1916,,1916,,Arch,Closed spandrel elliptical concrete arch,,24,Allegheny County,2009,"The 1916 Thompson Run Road Leak Run Bridge was built by Allegheny County under James Chalfant's tenure. Under Charles Davis, Chalfant's predecessor, small arch bridges were built from stone. Chalfant modernized the design with concrete arches. Though many of his concrete arch bridges were faced with stone, others, such as this one, were not. The smaller bridges were less likely to be faced with stone. The bridge has flat parapets without concrete capstones, unlike most other similar bridges.",,
3312,Thompsonville Bridge,40.29143,-80.10811,PAWA_CampLnBrushRun.jpg,pa/washington/,Pennsylvania,Washington,627222098600030,1920,,1920,,Arch,Closed spandrel elliptical concrete arch,,48,Chaney Engineering Company?,2008,"The 1920 Thompsonville Bridge was built to serve an old alignment of Washington Road (now US 19) over Brush Run in the village of Thompsonville. In 1940, US 19 was widened and straightened and the Thompsonville Bridge bypassed. Renamed Camp Lane, the concrete arch now just serves a light amount of traffic. The bridge is decorated with paneled spandrel walls and parapets. This decoration is seen on other Washington County concrete arch bridges, indicating that the Thompsonville Bridge was designed by the Chaney Engineering Company (formerly Chaney & Armstrong, Engineers) for Washington County.",,
3544,Thorn Hill Road Bridge,40.66726,-80.098,PAAO_ThornHillRdOverPaTpk.jpg,pa/allegheny/ohio/,Pennsylvania,Allegheny,027076990029330,1952,1983,1952,,Beam,Simple deck girder,,87 / 139,Pennsylvania Turnpike Commission,2008,"The Western Extension of the Pennsylvania Turnpike opened on December 26, 1951. Records show that this bridge was completed in 1952. Unlike the original mainline which used thru girder, rigid frame, and concrete tee beam overpasses, the Western Extension used thru girders and deck girders (stringers) for the mainline. This bridge is one of such stringer bridges.",,
480,Thornton Bridge,39.720062,-79.660293,WVPR_ThorntonBranchRdBigSandyCr.jpg,wv/preston/,West Virginia,Preston,39A011,1893,,1893,,Pony Truss,"Pratt pin-connected, full-slope",Eligible for the National Register of Historic Places,61,King Bridge Company?,2006,"The historic Thornton Bridge is a rare full-slope four panel pin-connected Pratt truss. Most comparable pony truss bridges of this span length would have five panel half-hip trusses. The Thornton Bridge is nearly identical to the approach span of the Rockville-Mt Nebo Road Bridge, also over Big Sandy Creek in Preston County. Both were constructed in 1893 and are the same length. Therefore, the bridge is attributed to the King Bridge Company. Preservation is essential for such a rare bridge on a dirt road that serves fewer than two cars per hour.",,
2733,Tidioute Bridge,41.680733,-79.41244,PAWR_Tidioute.jpg,pa/warren/,Pennsylvania,Warren,610127011005910,1933,1978,1933,,Thru Truss,Parker riveted,Last remaining Parker truss over the Allegheny River north of Interstate 80,270 / 551,"Pennsylvania Department of Highways, Bates and Rogers (Contractor)",1998,"The Tidioute Bridge is the last remaining Parker truss bridge over the Allegheny River north of Interstate 80. According to the PAHBI, ''The 1933, riveted, two span, 551'-long (1 @ 269', 1 @ 268') , Parker thru truss bridge is supported on a substructure that incorporates parts of an earlier ashlar substructure. The heavy trusses are composed from built up members. Built to a state standard design, the bridge has no innovative or distinctive details.''",,
1937,Tionesta Bridge,41.495203,-79.460405,PAFO_US62PA36Tionesta.jpg,pa/forest/,Pennsylvania,Forest,270062009003330,1961,1988,1961,,Beam,Deck girder and floorbeam system,Oldest girder over the Allegheny River downstream of New York,159 / 761,,1998,"As a sign of things to come, the 1961 Tionesta Bridge was the first girder bridge to replace a truss bridge over the Allegheny River downstream of New York. By 2014, this will happened to all but 4 of the 16 pre-World War II truss bridges. The Tionesta Bridge was built on the piers of the previous bridge.",,
594,Toad Hollow Road Bridge,41.912733,-78.029146,PAPO_TR354ToadHollowRdOswayoCr.jpg,pa/potter/,Pennsylvania,Potter,527209030000050,1910,1988,1910,,Beam / Pony Truss,Steel stringer supporting a Pratt pony truss,,30,,2008,"The Toad Hollow Road Bridge was a Pratt pony truss bridge until 1988 when it was rehabilitated. Steel stringers were added below the deck to support the structure. For some reason, the tension members were removed from the truss, giving it an incomplete appearance.",,
